año,calidad,comuna,fecha,integrante,lugar_monitoreo,mes,precio,producto,variedad,fertilizante,variacion,estacion,iva,maximo,minimo,p_apertura,precio_normalizado,mes_num,dia_año,semana_año,estacionalidad_index,temperatura,humedad,precipitaciones,radiacion_uv,tasa_cambio,comuna_index,lugar_monitoreo_index,variedad_index
2025,Primera,Coquimbo,2025-11-24,Lissette Mathieu,Supermercado,noviembre,6110.0,Palta,Hass,,169.52,,,,,,6110.0,11.0,328.0,48,3.0,0.0,83.0,0.0,6.0,940.03,0,1,4
2025,Segunda,Coquimbo,2025-11-24,Lissette Mathieu,Supermercado,noviembre,3990.0,Palta,Hass,,-34.7,,,,,,3990.0,11.0,328.0,48,3.0,0.0,83.0,0.0,6.0,940.03,0,1,4
2025,Primera,Coquimbo,2025-12-01,Lissette Mathieu,Feria libre,diciembre,3000.0,Palta,Edranol,,-24.81,,,,,,3000.0,12.0,335.0,49,0.0,17.585714285714285,78.0,0.0,8.233942558746737,928.85,0,0,1
2025,Segunda,Coquimbo,2025-12-01,Lissette Mathieu,Feria libre,diciembre,2700.0,Palta,Edranol,,-10.0,,,,,,2700.0,12.0,335.0,49,0.0,17.585714285714285,78.0,0.0,8.233942558746737,928.85,0,0,1
2025,Primera,Coquimbo,2025-12-01,Lissette Mathieu,Feria libre,diciembre,3033.0,Palta,Hass,,12.33,,,,,,3033.0,12.0,335.0,49,0.0,17.585714285714285,78.0,0.0,8.233942558746737,928.85,0,0,4
2025,Segunda,Coquimbo,2025-12-01,Lissette Mathieu,Feria libre,diciembre,2550.0,Palta,Hass,,-15.92,,,,,,2550.0,12.0,335.0,49,0.0,17.585714285714285,78.0,0.0,8.233942558746737,928.85,0,0,4
2025,Primera,Coquimbo,2025-12-01,Lissette Mathieu,Supermercado,diciembre,6090.0,Palta,Hass,,138.82,,,,,,6090.0,12.0,335.0,49,0.0,17.585714285714285,78.0,0.0,8.233942558746737,928.85,0,1,4
2025,Primera,Coquimbo,2025-12-08,Lissette Mathieu,Feria libre,diciembre,2950.0,Palta,Edranol,,-51.56,,,,,,2950.0,12.0,342.0,50,0.0,16.3,78.0,0.0,13.0,923.75,0,0,1
2025,Segunda,Coquimbo,2025-12-08,Lissette Mathieu,Feria libre,diciembre,2500.0,Palta,Edranol,,-15.25,,,,,,2500.0,12.0,342.0,50,0.0,16.3,78.0,0.0,13.0,923.75,0,0,1
2025,Primera,Coquimbo,2025-12-08,Lissette Mathieu,Feria libre,diciembre,3233.0,Palta,Hass,,29.32,,,,,,3233.0,12.0,342.0,50,0.0,16.3,78.0,0.0,13.0,923.75,0,0,4
2025,Segunda,Coquimbo,2025-12-08,Lissette Mathieu,Feria libre,diciembre,2700.0,Palta,Hass,,-16.49,,,,,,2700.0,12.0,342.0,50,0.0,16.3,78.0,0.0,13.0,923.75,0,0,4
2025,Primera,Coquimbo,2025-12-08,Lissette Mathieu,Supermercado,diciembre,6110.0,Palta,Hass,,126.3,,,,,,6110.0,12.0,342.0,50,0.0,16.3,78.0,0.0,13.0,923.75,0,1,4
2025,Segunda,Coquimbo,2025-12-08,Lissette Mathieu,Supermercado,diciembre,3790.0,Palta,Hass,,-37.97,,,,,,3790.0,12.0,342.0,50,0.0,16.3,78.0,0.0,13.0,923.75,0,1,4
2025,Primera,Coquimbo,2025-12-15,Lissette Mathieu,Feria libre,diciembre,3175.0,Palta,Hass,,-16.23,,,,,,3175.0,12.0,349.0,51,0.0,0.0,80.0,0.0,11.0,915.65,0,0,4
2025,Segunda,Coquimbo,2025-12-15,Lissette Mathieu,Feria libre,diciembre,2550.0,Palta,Hass,,-19.69,,,,,,2550.0,12.0,349.0,51,0.0,0.0,80.0,0.0,11.0,915.65,0,0,4
2025,Primera,Coquimbo,2025-12-15,Lissette Mathieu,Supermercado,diciembre,5990.0,Palta,Hass,,134.9,,,,,,5990.0,12.0,349.0,51,0.0,0.0,80.0,0.0,11.0,915.65,0,1,4
2025,Segunda,Coquimbo,2025-12-15,Lissette Mathieu,Supermercado,diciembre,3890.0,Palta,Hass,,-35.06,,,,,,3890.0,12.0,349.0,51,0.0,0.0,80.0,0.0,11.0,915.65,0,1,4
2024,Primera,La Serena,2024-01-01,Lissette Mathieu,Feria libre,enero,4200.0,Palta,Edranol,,,,,,,,4200.0,1.0,1.0,1,0.0,14.608333333333334,77.15216310293387,0.0,8.233942558746735,878.95,1,0,1
2024,Primera,La Serena,2024-01-01,Lissette Mathieu,Feria libre,enero,4500.0,Palta,Hass,,7.14,,,,,,4500.0,1.0,1.0,1,0.0,14.608333333333334,77.15216310293387,0.0,8.233942558746735,878.95,1,0,4
2024,Primera,La Serena,2024-01-01,Lissette Mathieu,Supermercado,enero,5476.0,Palta,Hass,,21.69,,,,,,5476.0,1.0,1.0,1,0.0,14.608333333333334,77.15216310293387,0.0,8.233942558746735,878.95,1,1,4
2024,Segunda,La Serena,2024-01-01,Lissette Mathieu,Supermercado,enero,4365.0,Palta,Hass,,-20.29,,,,,,4365.0,1.0,1.0,1,0.0,14.608333333333334,77.15216310293387,0.0,8.233942558746735,878.95,1,1,4
2024,Primera,La Serena,2024-01-08,Lissette Mathieu,Feria libre,enero,5400.0,Palta,Edranol,,23.71,,,,,,5400.0,1.0,8.0,2,0.0,17.120833333333334,77.15216310293387,0.0,8.233942558746735,901.95,1,0,1
2024,Primera,La Serena,2024-01-08,Lissette Mathieu,Feria libre,enero,5386.0,Palta,Hass,,-0.26,,,,,,5386.0,1.0,8.0,2,0.0,17.120833333333334,77.15216310293387,0.0,8.233942558746735,901.95,1,0,4
2024,Segunda,La Serena,2024-01-08,Lissette Mathieu,Feria libre,enero,4500.0,Palta,Hass,,-16.45,,,,,,4500.0,1.0,8.0,2,0.0,17.120833333333334,77.15216310293387,0.0,8.233942558746735,901.95,1,0,4
2024,Primera,La Serena,2024-01-08,Lissette Mathieu,Supermercado,enero,5560.0,Palta,Hass,,23.56,,,,,,5560.0,1.0,8.0,2,0.0,17.120833333333334,77.15216310293387,0.0,8.233942558746735,901.95,1,1,4
2024,Segunda,La Serena,2024-01-08,Lissette Mathieu,Supermercado,enero,4265.0,Palta,Hass,,-23.29,,,,,,4265.0,1.0,8.0,2,0.0,17.120833333333334,77.15216310293387,0.0,8.233942558746735,901.95,1,1,4
2024,Primera,La Serena,2024-01-15,Lissette Mathieu,Feria libre,enero,5767.0,Palta,Hass,,35.22,,,,,,5767.0,1.0,15.0,3,0.0,16.208333333333332,77.15216310293387,0.0,8.233942558746735,910.33,1,0,4
2024,Segunda,La Serena,2024-01-15,Lissette Mathieu,Feria libre,enero,4875.0,Palta,Hass,,-15.47,,,,,,4875.0,1.0,15.0,3,0.0,16.208333333333332,77.15216310293387,0.0,8.233942558746735,910.33,1,0,4
2024,Primera,La Serena,2024-01-15,Lissette Mathieu,Supermercado,enero,5457.0,Palta,Hass,,11.94,,,,,,5457.0,1.0,15.0,3,0.0,16.208333333333332,77.15216310293387,0.0,8.233942558746735,910.33,1,1,4
2024,Segunda,La Serena,2024-01-15,Lissette Mathieu,Supermercado,enero,4557.0,Palta,Hass,,-16.49,,,,,,4557.0,1.0,15.0,3,0.0,16.208333333333332,77.15216310293387,0.0,8.233942558746735,910.33,1,1,4
2024,Primera,La Serena,2024-01-22,Lissette Mathieu,Feria libre,enero,5500.0,Palta,Edranol,,20.69,,,,,,5500.0,1.0,22.0,4,0.0,13.283333333333333,77.15216310293387,0.0,8.233942558746735,909.0,1,0,1
2024,Primera,La Serena,2024-01-22,Lissette Mathieu,Feria libre,enero,5686.0,Palta,Hass,,3.38,,,,,,5686.0,1.0,22.0,4,0.0,13.283333333333333,77.15216310293387,0.0,8.233942558746735,909.0,1,0,4
2024,Segunda,La Serena,2024-01-22,Lissette Mathieu,Feria libre,enero,5060.0,Palta,Hass,,-11.01,,,,,,5060.0,1.0,22.0,4,0.0,13.283333333333333,77.15216310293387,0.0,8.233942558746735,909.0,1,0,4
2024,Primera,La Serena,2024-01-22,Lissette Mathieu,Supermercado,enero,5696.0,Palta,Hass,,12.57,,,,,,5696.0,1.0,22.0,4,0.0,13.283333333333333,77.15216310293387,0.0,8.233942558746735,909.0,1,1,4
2024,Segunda,La Serena,2024-01-22,Lissette Mathieu,Supermercado,enero,4525.0,Palta,Hass,,-20.56,,,,,,4525.0,1.0,22.0,4,0.0,13.283333333333333,77.15216310293387,0.0,8.233942558746735,909.0,1,1,4
2024,Primera,La Serena,2024-01-29,Lissette Mathieu,Feria libre,enero,5450.0,Palta,Edranol,,20.44,,,,,,5450.0,1.0,29.0,5,0.0,14.595833333333333,77.15216310293387,0.0,8.233942558746735,929.43,1,0,1
2024,Primera,La Serena,2024-01-29,Lissette Mathieu,Feria libre,enero,5600.0,Palta,Hass,,2.75,,,,,,5600.0,1.0,29.0,5,0.0,14.595833333333333,77.15216310293387,0.0,8.233942558746735,929.43,1,0,4
2024,Segunda,La Serena,2024-01-29,Lissette Mathieu,Feria libre,enero,4800.0,Palta,Hass,,-14.29,,,,,,4800.0,1.0,29.0,5,0.0,14.595833333333333,77.15216310293387,0.0,8.233942558746735,929.43,1,0,4
2024,Primera,La Serena,2024-01-29,Lissette Mathieu,Supermercado,enero,5773.0,Palta,Hass,,20.27,,,,,,5773.0,1.0,29.0,5,0.0,14.595833333333333,77.15216310293387,0.0,8.233942558746735,929.43,1,1,4
2024,Segunda,La Serena,2024-01-29,Lissette Mathieu,Supermercado,enero,4720.0,Palta,Hass,,-18.24,,,,,,4720.0,1.0,29.0,5,0.0,14.595833333333333,77.15216310293387,0.0,8.233942558746735,929.43,1,1,4
2024,Primera,La Serena,2024-02-05,Lissette Mathieu,Feria libre,febrero,5438.0,Palta,Hass,,15.21,,,,,,5438.0,2.0,36.0,6,0.0,18.0,77.15216310293387,0.0,8.233942558746735,953.4,1,0,4
2024,Segunda,La Serena,2024-02-05,Lissette Mathieu,Feria libre,febrero,4900.0,Palta,Hass,,-9.89,,,,,,4900.0,2.0,36.0,6,0.0,18.0,77.15216310293387,0.0,8.233942558746735,953.4,1,0,4
2024,Primera,La Serena,2024-02-05,Lissette Mathieu,Supermercado,febrero,5890.0,Palta,Hass,,20.2,,,,,,5890.0,2.0,36.0,6,0.0,18.0,77.15216310293387,0.0,8.233942558746735,953.4,1,1,4
2024,Segunda,La Serena,2024-02-05,Lissette Mathieu,Supermercado,febrero,4733.0,Palta,Hass,,-19.64,,,,,,4733.0,2.0,36.0,6,0.0,18.0,77.15216310293387,0.0,8.233942558746735,953.4,1,1,4
2024,Primera,La Serena,2024-02-12,Lissette Mathieu,Feria libre,febrero,5700.0,Palta,Hass,,20.43,,,,,,5700.0,2.0,43.0,7,0.0,14.65,77.15216310293387,0.0,8.233942558746735,969.68,1,0,4
2024,Segunda,La Serena,2024-02-12,Lissette Mathieu,Feria libre,febrero,5000.0,Palta,Hass,,-12.28,,,,,,5000.0,2.0,43.0,7,0.0,14.65,77.15216310293387,0.0,8.233942558746735,969.68,1,0,4
2024,Primera,La Serena,2024-02-12,Lissette Mathieu,Supermercado,febrero,5857.0,Palta,Hass,,17.14,,,,,,5857.0,2.0,43.0,7,0.0,14.65,77.15216310293387,0.0,8.233942558746735,969.68,1,1,4
2024,Primera,La Serena,2024-02-19,Lissette Mathieu,Feria libre,febrero,6000.0,Palta,Edranol,,2.44,,,,,,6000.0,2.0,50.0,8,0.0,15.020833333333334,77.15216310293387,0.8999999999999999,8.233942558746735,965.05,1,0,1
2024,Primera,La Serena,2024-02-19,Lissette Mathieu,Feria libre,febrero,5820.0,Palta,Hass,,-3.0,,,,,,5820.0,2.0,50.0,8,0.0,15.020833333333334,77.15216310293387,0.8999999999999999,8.233942558746735,965.05,1,0,4
2024,Segunda,La Serena,2024-02-19,Lissette Mathieu,Feria libre,febrero,5150.0,Palta,Hass,,-11.51,,,,,,5150.0,2.0,50.0,8,0.0,15.020833333333334,77.15216310293387,0.8999999999999999,8.233942558746735,965.05,1,0,4
2024,Primera,La Serena,2024-02-19,Lissette Mathieu,Supermercado,febrero,6130.0,Palta,Hass,,19.03,,,,,,6130.0,2.0,50.0,8,0.0,15.020833333333334,77.15216310293387,0.8999999999999999,8.233942558746735,965.05,1,1,4
2024,Segunda,La Serena,2024-02-19,Lissette Mathieu,Supermercado,febrero,4910.0,Palta,Hass,,-19.9,,,,,,4910.0,2.0,50.0,8,0.0,15.020833333333334,77.15216310293387,0.8999999999999999,8.233942558746735,965.05,1,1,4
2024,Primera,La Serena,2024-02-26,Lissette Mathieu,Feria libre,febrero,6317.0,Palta,Hass,,28.66,,,,,,6317.0,2.0,57.0,9,0.0,15.8125,77.15216310293387,0.0,8.233942558746735,987.85,1,0,4
2024,Segunda,La Serena,2024-02-26,Lissette Mathieu,Feria libre,febrero,5250.0,Palta,Hass,,-16.89,,,,,,5250.0,2.0,57.0,9,0.0,15.8125,77.15216310293387,0.0,8.233942558746735,987.85,1,0,4
2024,Primera,La Serena,2024-02-26,Lissette Mathieu,Supermercado,febrero,6110.0,Palta,Hass,,16.38,,,,,,6110.0,2.0,57.0,9,0.0,15.8125,77.15216310293387,0.0,8.233942558746735,987.85,1,1,4
2024,Segunda,La Serena,2024-02-26,Lissette Mathieu,Supermercado,febrero,4834.0,Palta,Hass,,-20.88,,,,,,4834.0,2.0,57.0,9,0.0,15.8125,77.15216310293387,0.0,8.233942558746735,987.85,1,1,4
2024,Primera,La Serena,2024-03-04,Lissette Mathieu,Feria libre,marzo,6217.0,Palta,Hass,,28.61,,,,,,6217.0,3.0,64.0,10,1.0,15.174999999999999,77.15216310293387,0.0,8.233942558746735,974.12,1,0,4
2024,Segunda,La Serena,2024-03-04,Lissette Mathieu,Feria libre,marzo,5325.0,Palta,Hass,,-14.35,,,,,,5325.0,3.0,64.0,10,1.0,15.174999999999999,77.15216310293387,0.0,8.233942558746735,974.12,1,0,4
2024,Primera,La Serena,2024-03-04,Lissette Mathieu,Supermercado,marzo,6061.0,Palta,Hass,,13.82,,,,,,6061.0,3.0,64.0,10,1.0,15.174999999999999,77.15216310293387,0.0,8.233942558746735,974.12,1,1,4
2024,Segunda,La Serena,2024-03-04,Lissette Mathieu,Supermercado,marzo,4922.0,Palta,Hass,,-18.79,,,,,,4922.0,3.0,64.0,10,1.0,15.174999999999999,77.15216310293387,0.0,8.233942558746735,974.12,1,1,4
2024,Primera,La Serena,2024-03-11,Lissette Mathieu,Feria libre,marzo,6267.0,Palta,Hass,,27.33,,,,,,6267.0,3.0,71.0,11,1.0,13.979166666666666,77.15216310293387,0.0,8.233942558746735,966.4,1,0,4
2024,Segunda,La Serena,2024-03-11,Lissette Mathieu,Feria libre,marzo,5300.0,Palta,Hass,,-15.43,,,,,,5300.0,3.0,71.0,11,1.0,13.979166666666666,77.15216310293387,0.0,8.233942558746735,966.4,1,0,4
2024,Primera,La Serena,2024-03-11,Lissette Mathieu,Supermercado,marzo,6140.0,Palta,Hass,,15.85,,,,,,6140.0,3.0,71.0,11,1.0,13.979166666666666,77.15216310293387,0.0,8.233942558746735,966.4,1,1,4
2024,Segunda,La Serena,2024-03-11,Lissette Mathieu,Supermercado,marzo,4968.0,Palta,Hass,,-19.09,,,,,,4968.0,3.0,71.0,11,1.0,13.979166666666666,77.15216310293387,0.0,8.233942558746735,966.4,1,1,4
2024,Segunda,La Serena,2024-03-18,Lissette Mathieu,Feria libre,marzo,5500.0,Palta,Hass,,10.71,,,,,,5500.0,3.0,78.0,12,1.0,16.525000000000002,77.15216310293387,0.0,8.233942558746735,947.45,1,0,4
2024,Primera,La Serena,2024-03-18,Lissette Mathieu,Supermercado,marzo,6170.0,Palta,Hass,,12.18,,,,,,6170.0,3.0,78.0,12,1.0,16.525000000000002,77.15216310293387,0.0,8.233942558746735,947.45,1,1,4
2024,Segunda,La Serena,2024-03-18,Lissette Mathieu,Supermercado,marzo,4990.0,Palta,Hass,,-19.12,,,,,,4990.0,3.0,78.0,12,1.0,16.525000000000002,77.15216310293387,0.0,8.233942558746735,947.45,1,1,4
2024,Primera,La Serena,2024-03-25,Lissette Mathieu,Feria libre,marzo,5925.0,Palta,Hass,,18.74,,,,,,5925.0,3.0,85.0,13,1.0,13.679166666666667,77.15216310293387,0.8999999999999999,8.233942558746735,977.7,1,0,4
2024,Segunda,La Serena,2024-03-25,Lissette Mathieu,Feria libre,marzo,5450.0,Palta,Hass,,-8.02,,,,,,5450.0,3.0,85.0,13,1.0,13.679166666666667,77.15216310293387,0.8999999999999999,8.233942558746735,977.7,1,0,4
2024,Primera,La Serena,2024-03-25,Lissette Mathieu,Supermercado,marzo,6215.0,Palta,Hass,,14.04,,,,,,6215.0,3.0,85.0,13,1.0,13.679166666666667,77.15216310293387,0.8999999999999999,8.233942558746735,977.7,1,1,4
2024,Segunda,La Serena,2024-03-25,Lissette Mathieu,Supermercado,marzo,5113.0,Palta,Hass,,-17.73,,,,,,5113.0,3.0,85.0,13,1.0,13.679166666666667,77.15216310293387,0.8999999999999999,8.233942558746735,977.7,1,1,4
2024,Primera,La Serena,2024-04-01,Lissette Mathieu,Feria libre,abril,6175.0,Palta,Hass,,20.77,,,,,,6175.0,4.0,92.0,14,1.0,15.775,77.15216310293387,0.0,8.233942558746735,984.2,1,0,4
2024,Segunda,La Serena,2024-04-01,Lissette Mathieu,Feria libre,abril,5500.0,Palta,Hass,,-10.93,,,,,,5500.0,4.0,92.0,14,1.0,15.775,77.15216310293387,0.0,8.233942558746735,984.2,1,0,4
2024,Primera,La Serena,2024-04-01,Lissette Mathieu,Supermercado,abril,6250.0,Palta,Hass,,13.64,,,,,,6250.0,4.0,92.0,14,1.0,15.775,77.15216310293387,0.0,8.233942558746735,984.2,1,1,4
2024,Segunda,La Serena,2024-04-01,Lissette Mathieu,Supermercado,abril,5029.0,Palta,Hass,,-19.54,,,,,,5029.0,4.0,92.0,14,1.0,15.775,77.15216310293387,0.0,8.233942558746735,984.2,1,1,4
2024,Primera,La Serena,2024-04-08,Lissette Mathieu,Supermercado,abril,6190.0,Palta,Hass,,23.09,,,,,,6190.0,4.0,99.0,15,1.0,11.008333333333333,77.15216310293387,0.3,8.233942558746735,944.0,1,1,4
2024,Primera,La Serena,2024-04-15,Lissette Mathieu,Supermercado,abril,6190.0,Palta,Hass,,0.0,,,,,,6190.0,4.0,106.0,16,1.0,13.508333333333333,77.15216310293387,0.0,8.233942558746735,978.2,1,1,4
2024,Segunda,La Serena,2024-04-15,Lissette Mathieu,Supermercado,abril,4876.0,Palta,Hass,,-21.23,,,,,,4876.0,4.0,106.0,16,1.0,13.508333333333333,77.15216310293387,0.0,8.233942558746735,978.2,1,1,4
2024,Primera,La Serena,2024-04-15,Lissette Mathieu,Feria libre,abril,6143.0,Palta,Hass,,25.98,,,,,,6143.0,4.0,106.0,16,1.0,13.508333333333333,77.15216310293387,0.0,8.233942558746735,978.2,1,0,4
2024,Segunda,La Serena,2024-04-15,Lissette Mathieu,Feria libre,abril,4667.0,Palta,Hass,,-24.03,,,,,,4667.0,4.0,106.0,16,1.0,13.508333333333333,77.15216310293387,0.0,8.233942558746735,978.2,1,0,4
2024,Primera,La Serena,2024-04-22,Lissette Mathieu,Feria libre,abril,5657.0,Palta,Hass,,21.21,,,,,,5657.0,4.0,113.0,17,1.0,15.283333333333333,77.15216310293387,0.0,8.233942558746735,951.6,1,0,4
2024,Segunda,La Serena,2024-04-22,Lissette Mathieu,Feria libre,abril,4000.0,Palta,Hass,,-29.29,,,,,,4000.0,4.0,113.0,17,1.0,15.283333333333333,77.15216310293387,0.0,8.233942558746735,951.6,1,0,4
2024,Primera,La Serena,2024-04-22,Lissette Mathieu,Supermercado,abril,6280.0,Palta,Hass,,57.0,,,,,,6280.0,4.0,113.0,17,1.0,15.283333333333333,77.15216310293387,0.0,8.233942558746735,951.6,1,1,4
2024,Segunda,La Serena,2024-04-22,Lissette Mathieu,Supermercado,abril,5223.0,Palta,Hass,,-16.83,,,,,,5223.0,4.0,113.0,17,1.0,15.283333333333333,77.15216310293387,0.0,8.233942558746735,951.6,1,1,4
2024,Primera,La Serena,2024-04-29,Lissette Mathieu,Feria libre,abril,5700.0,Palta,Hass,,9.13,,,,,,5700.0,4.0,120.0,18,1.0,11.1875,77.15216310293387,0.0,8.233942558746735,941.5,1,0,4
2024,Segunda,La Serena,2024-04-29,Lissette Mathieu,Feria libre,abril,4500.0,Palta,Hass,,-21.05,,,,,,4500.0,4.0,120.0,18,1.0,11.1875,77.15216310293387,0.0,8.233942558746735,941.5,1,0,4
2024,Primera,La Serena,2024-04-29,Lissette Mathieu,Supermercado,abril,6304.0,Palta,Hass,,40.09,,,,,,6304.0,4.0,120.0,18,1.0,11.1875,77.15216310293387,0.0,8.233942558746735,941.5,1,1,4
2024,Segunda,La Serena,2024-04-29,Lissette Mathieu,Supermercado,abril,5175.0,Palta,Hass,,-17.91,,,,,,5175.0,4.0,120.0,18,1.0,11.1875,77.15216310293387,0.0,8.233942558746735,941.5,1,1,4
2024,Primera,La Serena,2024-05-06,Lissette Mathieu,Supermercado,mayo,6290.0,Palta,Hass,,21.55,,,,,,6290.0,5.0,127.0,19,1.0,11.954166666666666,77.15216310293387,0.0,8.233942558746735,929.8,1,1,4
2024,Segunda,La Serena,2024-05-06,Lissette Mathieu,Supermercado,mayo,5190.0,Palta,Hass,,-17.49,,,,,,5190.0,5.0,127.0,19,1.0,11.954166666666666,77.15216310293387,0.0,8.233942558746735,929.8,1,1,4
2024,Segunda,La Serena,2024-05-13,Lissette Mathieu,Feria libre,mayo,4000.0,Palta,Edranol,,-22.93,,,,,,4000.0,5.0,134.0,20,1.0,11.079166666666666,77.15216310293387,0.0,8.233942558746735,922.4,1,0,1
2024,Primera,La Serena,2024-05-13,Lissette Mathieu,Feria libre,mayo,5900.0,Palta,Hass,,47.5,,,,,,5900.0,5.0,134.0,20,1.0,11.079166666666666,77.15216310293387,0.0,8.233942558746735,922.4,1,0,4
2024,Segunda,La Serena,2024-05-13,Lissette Mathieu,Feria libre,mayo,4250.0,Palta,Hass,,-27.97,,,,,,4250.0,5.0,134.0,20,1.0,11.079166666666666,77.15216310293387,0.0,8.233942558746735,922.4,1,0,4
2024,Primera,La Serena,2024-05-13,Lissette Mathieu,Supermercado,mayo,6390.0,Palta,Hass,,50.35,,,,,,6390.0,5.0,134.0,20,1.0,11.079166666666666,77.15216310293387,0.0,8.233942558746735,922.4,1,1,4
2024,Segunda,La Serena,2024-05-13,Lissette Mathieu,Supermercado,mayo,5022.0,Palta,Hass,,-21.41,,,,,,5022.0,5.0,134.0,20,1.0,11.079166666666666,77.15216310293387,0.0,8.233942558746735,922.4,1,1,4
2024,Segunda,La Serena,2024-05-20,Lissette Mathieu,Feria libre,mayo,3500.0,Palta,Edranol,,-30.31,,,,,,3500.0,5.0,141.0,21,1.0,17.145833333333332,77.15216310293387,0.0,8.233942558746735,889.11,1,0,1
2024,Primera,La Serena,2024-05-20,Lissette Mathieu,Feria libre,mayo,6000.0,Palta,Hass,,71.43,,,,,,6000.0,5.0,141.0,21,1.0,17.145833333333332,77.15216310293387,0.0,8.233942558746735,889.11,1,0,4
2024,Segunda,La Serena,2024-05-20,Lissette Mathieu,Feria libre,mayo,4000.0,Palta,Hass,,-33.33,,,,,,4000.0,5.0,141.0,21,1.0,17.145833333333332,77.15216310293387,0.0,8.233942558746735,889.11,1,0,4
2024,Primera,La Serena,2024-05-20,Lissette Mathieu,Supermercado,mayo,6340.0,Palta,Hass,,58.5,,,,,,6340.0,5.0,141.0,21,1.0,17.145833333333332,77.15216310293387,0.0,8.233942558746735,889.11,1,1,4
2024,Segunda,La Serena,2024-05-20,Lissette Mathieu,Supermercado,mayo,5190.0,Palta,Hass,,-18.14,,,,,,5190.0,5.0,141.0,21,1.0,17.145833333333332,77.15216310293387,0.0,8.233942558746735,889.11,1,1,4
2024,Primera,La Serena,2024-05-27,Lissette Mathieu,Feria libre,mayo,6350.0,Palta,Hass,,22.35,,,,,,6350.0,5.0,148.0,22,1.0,14.450000000000001,77.15216310293387,0.0,8.233942558746735,901.2,1,0,4
2024,Primera,La Serena,2024-05-27,Lissette Mathieu,Supermercado,mayo,6190.0,Palta,Hass,,-2.52,,,,,,6190.0,5.0,148.0,22,1.0,14.450000000000001,77.15216310293387,0.0,8.233942558746735,901.2,1,1,4
2024,Segunda,La Serena,2024-06-03,Lissette Mathieu,Feria libre,junio,4000.0,Palta,Edranol,,-35.38,,,,,,4000.0,6.0,155.0,23,2.0,8.783333333333333,77.15216310293387,0.3,8.233942558746735,900.8,1,0,1
2024,Primera,La Serena,2024-06-03,Lissette Mathieu,Feria libre,junio,5733.0,Palta,Hass,,43.32,,,,,,5733.0,6.0,155.0,23,2.0,8.783333333333333,77.15216310293387,0.3,8.233942558746735,900.8,1,0,4
2024,Segunda,La Serena,2024-06-03,Lissette Mathieu,Feria libre,junio,4300.0,Palta,Hass,,-25.0,,,,,,4300.0,6.0,155.0,23,2.0,8.783333333333333,77.15216310293387,0.3,8.233942558746735,900.8,1,0,4
2024,Primera,La Serena,2024-06-03,Lissette Mathieu,Supermercado,junio,6465.0,Palta,Hass,,50.35,,,,,,6465.0,6.0,155.0,23,2.0,8.783333333333333,77.15216310293387,0.3,8.233942558746735,900.8,1,1,4
2024,Segunda,La Serena,2024-06-03,Lissette Mathieu,Supermercado,junio,4930.0,Palta,Hass,,-23.74,,,,,,4930.0,6.0,155.0,23,2.0,8.783333333333333,77.15216310293387,0.3,8.233942558746735,900.8,1,1,4
2024,Segunda,La Serena,2024-06-10,Lissette Mathieu,Feria libre,junio,4000.0,Palta,Edranol,,-18.86,,,,,,4000.0,6.0,162.0,24,2.0,12.819999999999999,77.15216310293387,0.0,8.233942558746735,920.2,1,0,1
2024,Primera,La Serena,2024-06-10,Lissette Mathieu,Feria libre,junio,6060.0,Palta,Hass,,51.5,,,,,,6060.0,6.0,162.0,24,2.0,12.819999999999999,77.15216310293387,0.0,8.233942558746735,920.2,1,0,4
2024,Segunda,La Serena,2024-06-10,Lissette Mathieu,Feria libre,junio,4433.0,Palta,Hass,,-26.85,,,,,,4433.0,6.0,162.0,24,2.0,12.819999999999999,77.15216310293387,0.0,8.233942558746735,920.2,1,0,4
2024,Primera,La Serena,2024-06-10,Lissette Mathieu,Supermercado,junio,6457.0,Palta,Hass,,45.66,,,,,,6457.0,6.0,162.0,24,2.0,12.819999999999999,77.15216310293387,0.0,8.233942558746735,920.2,1,1,4
2024,Segunda,La Serena,2024-06-10,Lissette Mathieu,Supermercado,junio,5050.0,Palta,Hass,,-21.79,,,,,,5050.0,6.0,162.0,24,2.0,12.819999999999999,77.15216310293387,0.0,8.233942558746735,920.2,1,1,4
2024,Segunda,La Serena,2024-06-17,Lissette Mathieu,Feria libre,junio,3000.0,Palta,Edranol,,-40.59,,,,,,3000.0,6.0,169.0,25,2.0,10.825000000000001,77.15216310293387,0.0,8.233942558746735,935.1,1,0,1
2024,Primera,La Serena,2024-06-17,Lissette Mathieu,Feria libre,junio,6233.0,Palta,Hass,,107.77,,,,,,6233.0,6.0,169.0,25,2.0,10.825000000000001,77.15216310293387,0.0,8.233942558746735,935.1,1,0,4
2024,Segunda,La Serena,2024-06-17,Lissette Mathieu,Feria libre,junio,4500.0,Palta,Hass,,-27.8,,,,,,4500.0,6.0,169.0,25,2.0,10.825000000000001,77.15216310293387,0.0,8.233942558746735,935.1,1,0,4
2024,Primera,La Serena,2024-06-17,Lissette Mathieu,Supermercado,junio,6490.0,Palta,Hass,,44.22,,,,,,6490.0,6.0,169.0,25,2.0,10.825000000000001,77.15216310293387,0.0,8.233942558746735,935.1,1,1,4
